"","UniqueID","DATE","YEAR","SITE","PLOT","TREE","SPECIES","DBH","DA","TOP","LEAN","BOWED","DOWN","First_Year","Sampled_Years","SiteSeriesNumber","SiteSeriesTotal","NOTES","OfficeNotes"
"1176","BFY10_13_2433","7/10/2023",2023,"BFY10","13","2433","BETNEO",2.9,1,"2",0,1,"1",2018,"2018, 2023",2,2,"",""
"1177","BFY10_13_2434","7/10/2023",2023,"BFY10","13","2434","BETNEO",2.8,1,"2",0,1,"1",2018,"2018, 2023",2,2,"",""
"1178","BFY10_13_2435","7/10/2023",2023,"BFY10","13","2435","BETNEO",3.7,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1179","BFY10_13_2436","7/10/2023",2023,"BFY10","13","2436","BETNEO",3.3,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1180","BFY10_13_2437","7/10/2023",2023,"BFY10","13","2437","BETNEO",2.7,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1181","BFY10_13_2438","7/10/2023",2023,"BFY10","13","2438","BETNEO",5.6,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1182","BFY10_13_2439","7/10/2023",2023,"BFY10","13","2439","BETNEO",3.2,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1183","BFY10_13_2440","7/10/2023",2023,"BFY10","13","2440","BETNEO",5.1,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1184","BFY10_13_2441","7/10/2023",2023,"BFY10","13","2441","BETNEO",3.4,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1185","BFY10_14_2401","7/10/2023",2023,"BFY10","14","2401","PICGLA",2.5,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1186","BFY10_14_2402","7/10/2023",2023,"BFY10","14","2402","BETNEO",4.7,1,"1.5",0,1,"1",2018,"2018, 2023",2,2,"",""
"1187","BFY10_14_2403","7/10/2023",2023,"BFY10","14","2403","PICGLA",3.2,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1188","BFY10_14_2404","7/10/2023",2023,"BFY10","14","2404","PICGLA",2.8,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1189","BFY10_14_2405","7/10/2023",2023,"BFY10","14","2405","BETNEO",4.3,1,"1.5",0,1,"1",2018,"2018, 2023",2,2,"",""
"1190","BFY10_14_2406","7/10/2023",2023,"BFY10","14","2406","BETNEO",5.3,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1191","BFY10_14_2407","7/10/2023",2023,"BFY10","14","2407","PICGLA",2.6,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1192","BFY10_14_2408","7/10/2023",2023,"BFY10","14","2408","BETNEO",3.4,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1193","BFY10_14_2409","7/10/2023",2023,"BFY10","14","2409","PICGLA",5.6,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1194","BFY10_14_2410","7/10/2023",2023,"BFY10","14","2410","BETNEO",4,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1195","BFY10_14_2411","7/10/2023",2023,"BFY10","14","2411","BETNEO",4.4,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1196","BFY10_14_2412","7/10/2023",2023,"BFY10","14","2412","BETNEO",3.8,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1197","BFY10_14_2413","7/10/2023",2023,"BFY10","14","2413","BETNEO",4.7,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1198","BFY10_14_2414","7/10/2023",2023,"BFY10","14","2414","BETNEO",2.5,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1199","BFY10_14_2415","7/10/2023",2023,"BFY10","14","2415","BETNEO",2.7,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1200","BFY10_14_2416","7/10/2023",2023,"BFY10","14","2416","BETNEO",3.2,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1201","BFY10_14_2417","7/10/2023",2023,"BFY10","14","2417","BETNEO",4.2,1,"2.25",0,1,"1",2018,"2018, 2023",2,2,"canker on tree",""
"1202","BFY10_14_2418","7/10/2023",2023,"BFY10","14","2418","BETNEO",4.6,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1203","BFY10_14_2419","7/10/2023",2023,"BFY10","14","2419","POPTRE",2.8,1,"-99",0,1,"1",2018,"2018, 2023",2,2,"",""
"1204","BFY11_1_2302","6/30/2023",2023,"BFY11","1","2302","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1205","BFY11_1_2303","6/30/2023",2023,"BFY11","1","2303","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1206","BFY11_1_2304","6/30/2023",2023,"BFY11","1","2304","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1207","BFY11_1_2305","6/30/2023",2023,"BFY11","1","2305","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1208","BFY11_1_2306","6/30/2023",2023,"BFY11","1","2306","BETNEO",5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1209","BFY11_1_2307","6/30/2023",2023,"BFY11","1","2307","BETNEO",3.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1210","BFY11_1_2308","6/30/2023",2023,"BFY11","1","2308","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1211","BFY11_1_2309","6/30/2023",2023,"BFY11","1","2309","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1212","BFY11_1_2310","6/30/2023",2023,"BFY11","1","2310","BETNEO",3.4,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1213","BFY11_1_2311","6/30/2023",2023,"BFY11","1","2311","BETNEO",4.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1214","BFY11_1_2312","6/30/2023",2023,"BFY11","1","2312","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1215","BFY11_1_2313","6/30/2023",2023,"BFY11","1","2313","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1216","BFY11_1_2314","6/30/2023",2023,"BFY11","1","2314","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1217","BFY11_1_2315","6/30/2023",2023,"BFY11","1","2315","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1218","BFY11_1_2316","6/30/2023",2023,"BFY11","1","2316","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1219","BFY11_1_2317","6/30/2023",2023,"BFY11","1","2317","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1220","BFY11_1_2318","6/30/2023",2023,"BFY11","1","2318","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1221","BFY11_1_2319","6/30/2023",2023,"BFY11","1","2319","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1222","BFY11_1_2320","6/30/2023",2023,"BFY11","1","2320","BETNEO",3,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1223","BFY11_1_2321","6/30/2023",2023,"BFY11","1","2321","BETNEO",2.6,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1224","BFY11_1_2322","6/30/2023",2023,"BFY11","1","2322","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1225","BFY11_1_2323","6/30/2023",2023,"BFY11","1","2323","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1226","BFY11_1_2324","6/30/2023",2023,"BFY11","1","2324","BETNEO",3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1227","BFY11_1_2325","6/30/2023",2023,"BFY11","1","2325","BETNEO",3.4,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1228","BFY11_1_2326","6/30/2023",2023,"BFY11","1","2326","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1229","BFY11_1_2327","6/30/2023",2023,"BFY11","1","2327","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1230","BFY11_1_2328","6/30/2023",2023,"BFY11","1","2328","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1231","BFY11_1_2329","6/30/2023",2023,"BFY11","1","2329","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1232","BFY11_1_2330","6/30/2023",2023,"BFY11","1","2330","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1233","BFY11_1_2331","6/30/2023",2023,"BFY11","1","2331","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1234","BFY11_1_2332","6/30/2023",2023,"BFY11","1","2332","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1235","BFY11_1_2333","6/30/2023",2023,"BFY11","1","2333","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1236","BFY11_1_2334","6/30/2023",2023,"BFY11","1","2334","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1237","BFY11_1_2335","6/30/2023",2023,"BFY11","1","2335","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1238","BFY11_1_2336","6/30/2023",2023,"BFY11","1","2336","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1239","BFY11_1_2337","6/30/2023",2023,"BFY11","1","2337","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1240","BFY11_1_2338","6/30/2023",2023,"BFY11","1","2338","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1241","BFY11_1_2339","6/30/2023",2023,"BFY11","1","2339","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1242","BFY11_1_2340","6/30/2023",2023,"BFY11","1","2340","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1243","BFY11_1_2341","6/30/2023",2023,"BFY11","1","2341","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1244","BFY11_1_2342","6/30/2023",2023,"BFY11","1","2342","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1245","BFY11_1_2343","6/30/2023",2023,"BFY11","1","2343","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1246","BFY11_1_2344","6/30/2023",2023,"BFY11","1","2344","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1247","BFY11_1_2345","6/30/2023",2023,"BFY11","1","2345","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1248","BFY11_1_2346","6/30/2023",2023,"BFY11","1","2346","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1249","BFY11_1_2347","6/30/2023",2023,"BFY11","1","2347","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1250","BFY11_1_2348","6/30/2023",2023,"BFY11","1","2348","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1251","BFY11_1_2349","6/30/2023",2023,"BFY11","1","2349","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1252","BFY11_1_2350","6/30/2023",2023,"BFY11","1","2350","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1253","BFY11_1_2351","6/30/2023",2023,"BFY11","1","2351","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1254","BFY11_1_2352","6/30/2023",2023,"BFY11","1","2352","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1255","BFY11_1_2353","6/30/2023",2023,"BFY11","1","2353","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1256","BFY11_1_2354","6/30/2023",2023,"BFY11","1","2354","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1257","BFY11_1_2355","6/30/2023",2023,"BFY11","1","2355","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1258","BFY11_1_2356","6/30/2023",2023,"BFY11","1","2356","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1259","BFY11_1_2357","6/30/2023",2023,"BFY11","1","2357","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1260","BFY11_1_2358","6/30/2023",2023,"BFY11","1","2358","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1261","BFY11_1_2359","6/30/2023",2023,"BFY11","1","2359","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1262","BFY11_1_2360","6/30/2023",2023,"BFY11","1","2360","BETNEO",3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1263","BFY11_1_2361","6/30/2023",2023,"BFY11","1","2361","BETNEO",2.5,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1264","BFY11_1_2362","6/30/2023",2023,"BFY11","1","2362","BETNEO",3.2,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1265","BFY11_1_2363","6/30/2023",2023,"BFY11","1","2363","BETNEO",3.2,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1266","BFY11_1_2364","6/30/2023",2023,"BFY11","1","2364","BETNEO",3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1267","BFY11_1_2365","6/30/2023",2023,"BFY11","1","2365","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1268","BFY11_1_2366","6/30/2023",2023,"BFY11","1","2366","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1269","BFY11_2_2367","6/30/2023",2023,"BFY11","2","2367","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1270","BFY11_2_2368","6/30/2023",2023,"BFY11","2","2368","BETNEO",2.4,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1271","BFY11_2_2369","6/30/2023",2023,"BFY11","2","2369","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1272","BFY11_2_2370","6/30/2023",2023,"BFY11","2","2370","BETNEO",2.6,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1273","BFY11_2_2371","6/30/2023",2023,"BFY11","2","2371","BETNEO",3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1274","BFY11_2_2372","6/30/2023",2023,"BFY11","2","2372","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1275","BFY11_2_2373","6/30/2023",2023,"BFY11","2","2373","BETNEO",4.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1276","BFY11_2_2374","6/30/2023",2023,"BFY11","2","2374","BETNEO",4.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1277","BFY11_2_2375","6/30/2023",2023,"BFY11","2","2375","BETNEO",3.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1278","BFY11_2_2376","6/30/2023",2023,"BFY11","2","2376","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1279","BFY11_2_2377","6/30/2023",2023,"BFY11","2","2377","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1280","BFY11_2_2378","6/30/2023",2023,"BFY11","2","2378","BETNEO",3.4,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1281","BFY11_2_2379","6/30/2023",2023,"BFY11","2","2379","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1282","BFY11_2_2380","6/30/2023",2023,"BFY11","2","2380","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1283","BFY11_2_2381","6/30/2023",2023,"BFY11","2","2381","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1284","BFY11_2_2382","6/30/2023",2023,"BFY11","2","2382","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1285","BFY11_2_2383","6/30/2023",2023,"BFY11","2","2383","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1286","BFY11_2_2384","6/30/2023",2023,"BFY11","2","2384","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1287","BFY11_2_2385","6/30/2023",2023,"BFY11","2","2385","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1288","BFY11_2_2386","6/30/2023",2023,"BFY11","2","2386","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1289","BFY11_2_2387","6/30/2023",2023,"BFY11","2","2387","BETNEO",3.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1290","BFY11_2_2388","6/30/2023",2023,"BFY11","2","2388","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1291","BFY11_2_2389","6/30/2023",2023,"BFY11","2","2389","BETNEO",3,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1292","BFY11_2_2390","6/30/2023",2023,"BFY11","2","2390","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1293","BFY11_2_2391","6/30/2023",2023,"BFY11","2","2391","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1294","BFY11_2_2392","6/30/2023",2023,"BFY11","2","2392","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1295","BFY11_2_2393","6/30/2023",2023,"BFY11","2","2393","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1296","BFY11_2_2394","6/30/2023",2023,"BFY11","2","2394","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1297","BFY11_2_2395","6/30/2023",2023,"BFY11","2","2395","BETNEO",3.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1298","BFY11_2_2396","6/30/2023",2023,"BFY11","2","2396","BETNEO",3.7,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1299","BFY11_2_2397","6/30/2023",2023,"BFY11","2","2397","BETNEO",3.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1300","BFY11_2_2398","6/30/2023",2023,"BFY11","2","2398","BETNEO",2.9,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1301","BFY11_2_2399","6/30/2023",2023,"BFY11","2","2399","BETNEO",3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1302","BFY11_2_2400","6/30/2023",2023,"BFY11","2","2400","BETNEO",2.7,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1303","BFY11_2_2601","6/30/2023",2023,"BFY11","2","2601","BETNEO",2.9,1,"-99",1,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1304","BFY11_2_2602","6/30/2023",2023,"BFY11","2","2602","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1305","BFY11_2_2603","6/30/2023",2023,"BFY11","2","2603","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1306","BFY11_2_2604","6/30/2023",2023,"BFY11","2","2604","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1307","BFY11_2_2605","6/30/2023",2023,"BFY11","2","2605","BETNEO",3.4,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1308","BFY11_2_2606","6/30/2023",2023,"BFY11","2","2606","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1309","BFY11_2_2607","6/30/2023",2023,"BFY11","2","2607","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1310","BFY11_2_2608","6/30/2023",2023,"BFY11","2","2608","BETNEO",3.4,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1311","BFY11_2_2609","6/30/2023",2023,"BFY11","2","2609","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1312","BFY11_2_2610","6/30/2023",2023,"BFY11","2","2610","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1313","BFY11_2_2611","6/30/2023",2023,"BFY11","2","2611","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1314","BFY11_2_2612","6/30/2023",2023,"BFY11","2","2612","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1315","BFY11_2_2613","6/30/2023",2023,"BFY11","2","2613","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1316","BFY11_2_2614","6/30/2023",2023,"BFY11","2","2614","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1317","BFY11_2_2615","6/30/2023",2023,"BFY11","2","2615","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1318","BFY11_2_2616","6/30/2023",2023,"BFY11","2","2616","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1319","BFY11_2_2617","6/30/2023",2023,"BFY11","2","2617","BETNEO",3.2,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1320","BFY11_2_2618","6/30/2023",2023,"BFY11","2","2618","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1321","BFY11_2_2619","6/30/2023",2023,"BFY11","2","2619","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1322","BFY11_2_2620","6/30/2023",2023,"BFY11","2","2620","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1323","BFY11_2_2621","6/30/2023",2023,"BFY11","2","2621","BETNEO",3.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1324","BFY11_2_2622","6/30/2023",2023,"BFY11","2","2622","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1325","BFY11_2_2623","6/30/2023",2023,"BFY11","2","2623","BETNEO",3.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1326","BFY11_3_2624","6/30/2023",2023,"BFY11","3","2624","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1327","BFY11_3_2625","6/30/2023",2023,"BFY11","3","2625","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1328","BFY11_3_2626","6/30/2023",2023,"BFY11","3","2626","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1329","BFY11_3_2627","6/30/2023",2023,"BFY11","3","2627","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1330","BFY11_3_2628","6/30/2023",2023,"BFY11","3","2628","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1331","BFY11_3_2629","6/30/2023",2023,"BFY11","3","2629","BETNEO",3.1,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1332","BFY11_3_2630","6/30/2023",2023,"BFY11","3","2630","BETNEO",3.3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1333","BFY11_3_2631","6/30/2023",2023,"BFY11","3","2631","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1334","BFY11_3_2632","6/30/2023",2023,"BFY11","3","2632","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1335","BFY11_3_2633","6/30/2023",2023,"BFY11","3","2633","BETNEO",3.4,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1336","BFY11_3_2634","6/30/2023",2023,"BFY11","3","2634","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1337","BFY11_3_2635","6/30/2023",2023,"BFY11","3","2635","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1338","BFY11_3_2636","6/30/2023",2023,"BFY11","3","2636","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1339","BFY11_3_2637","6/30/2023",2023,"BFY11","3","2637","BETNEO",3,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1340","BFY11_3_2638","6/30/2023",2023,"BFY11","3","2638","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1341","BFY11_3_2641","6/30/2023",2023,"BFY11","3","2641","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1342","BFY11_3_2642","6/30/2023",2023,"BFY11","3","2642","BETNEO",2.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1343","BFY11_3_2643","6/30/2023",2023,"BFY11","3","2643","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1344","BFY11_3_2644","6/30/2023",2023,"BFY11","3","2644","BETNEO",2.9,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1345","BFY11_3_2645","6/30/2023",2023,"BFY11","3","2645","BETNEO",2.8,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1346","BFY11_3_2646","6/30/2023",2023,"BFY11","3","2646","BETNEO",2.6,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1347","BFY11_3_2647","6/30/2023",2023,"BFY11","3","2647","BETNEO",2.7,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
"1348","BFY11_3_2648","6/30/2023",2023,"BFY11","3","2648","BETNEO",3.5,1,"-99",0,1,"1",2014,"2014, 2018, 2023",3,3,"",""
