UniqueID,DATE,DATE (new),SITE,PLOT,TREE,NEW TREE TAG,SPECIES,DBH,New DBH,DA,TOP,LEAN,BOWED,DOWN,New Notes,NOTES,Office Notes,DAMAGE,LOCATION,SEVERITY,,,,,,,,,
DCY32_2083,,7/28/2024,DCY3,2,2083,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2084,,7/28/2024,DCY3,2,2084,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2085,,7/28/2024,DCY3,2,2085,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2086,,7/28/2024,DCY3,2,2086,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2087,,7/28/2024,DCY3,2,2087,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2088,,7/28/2024,DCY3,2,2088,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2089,,7/28/2024,DCY3,2,2089,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2090,,7/28/2024,DCY3,2,2090,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2091,,7/28/2024,DCY3,2,2091,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2092,,7/28/2024,DCY3,2,2092,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2093,,7/28/2024,DCY3,2,2093,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY32_2094,,7/28/2024,DCY3,2,2094,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2032,,7/28/2024,DCY3,3,2032,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2033,,7/28/2024,DCY3,3,2033,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2034,,7/28/2024,DCY3,3,2034,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2035,,7/28/2024,DCY3,3,2035,,POPTRE,,4.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2036,,7/28/2024,DCY3,3,2036,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2037,,7/28/2024,DCY3,3,2037,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2038,,7/28/2024,DCY3,3,2038,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2039,,7/28/2024,DCY3,3,2039,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2040,,7/28/2024,DCY3,3,2040,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2041,,7/28/2024,DCY3,3,2041,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2042,,7/28/2024,DCY3,3,2042,,POPTRE,,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2043,,7/28/2024,DCY3,3,2043,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2044,,7/28/2024,DCY3,3,2044,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2045,,7/28/2024,DCY3,3,2045,,POPTRE,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2046,,7/28/2024,DCY3,3,2046,,POPTRE,,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2047,,7/28/2024,DCY3,3,2047,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2048,,7/28/2024,DCY3,3,2048,,BETNEO,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2049,,7/28/2024,DCY3,3,2049,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2050,,7/28/2024,DCY3,3,2050,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2051,,7/28/2024,DCY3,3,2051,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2052,,7/28/2024,DCY3,3,2052,,POPTRE,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2053,,7/28/2024,DCY3,3,2053,,POPTRE,,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2054,,7/28/2024,DCY3,3,2054,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2055,,7/28/2024,DCY3,3,2055,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY33_2056,,7/28/2024,DCY3,3,2056,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_150,6/19/2018,7/28/2024,DCY3,4,150,,POPTRE,5.1,8.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_151,6/19/2018,7/28/2024,DCY3,4,151,,POPTRE,4.7,7.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_359,6/19/2018,7/28/2024,DCY3,4,359,,POPTRE,2.7,4.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_360,6/19/2018,7/28/2024,DCY3,4,360,,BETNEO,3.2,5.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_361,6/19/2018,7/28/2024,DCY3,4,361,,POPTRE,3.7,6.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_647,6/19/2018,7/28/2024,DCY3,4,647,,POPTRE,2.7,5.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_648,6/19/2018,7/28/2024,DCY3,4,648,,POPTRE,2.5,4.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_649,6/19/2018,7/28/2024,DCY3,4,649,,POPTRE,3.8,5.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_650,6/19/2018,7/28/2024,DCY3,4,650,,POPTRE,3,5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_651,6/19/2018,7/28/2024,DCY3,4,651,,POPTRE,2.5,4.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_652,6/19/2018,7/28/2024,DCY3,4,652,,POPTRE,2.8,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_653,6/19/2018,7/28/2024,DCY3,4,653,,POPTRE,2.7,4.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_654,6/19/2018,7/28/2024,DCY3,4,654,,POPTRE,2.6,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2001,,7/28/2024,DCY3,4,2001,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2002,,7/28/2024,DCY3,4,2002,,POPTRE,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2003,,7/28/2024,DCY3,4,2003,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2004,,7/28/2024,DCY3,4,2004,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2005,,7/28/2024,DCY3,4,2005,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2006,,7/28/2024,DCY3,4,2006,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2007,,7/28/2024,DCY3,4,2007,,POPTRE,,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2008,,7/28/2024,DCY3,4,2008,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2009,,7/28/2024,DCY3,4,2009,,POPTRE,,3.1,1,-99,0,1,1,growing into another tree,,,,,,,,,,,,,,
DCY34_2010,,7/28/2024,DCY3,4,2010,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2011,,7/28/2024,DCY3,4,2011,,POPTRE,,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2012,,7/28/2024,DCY3,4,2012,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2013,,7/28/2024,DCY3,4,2013,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2014,,7/28/2024,DCY3,4,2014,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2015,,7/28/2024,DCY3,4,2015,,POPTRE,,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2016,,7/28/2024,DCY3,4,2016,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2017,,7/28/2024,DCY3,4,2017,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2018,,7/28/2024,DCY3,4,2018,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2019,,7/28/2024,DCY3,4,2019,,POPTRE,,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2020,,7/28/2024,DCY3,4,2020,,POPTRE ,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2021,,7/28/2024,DCY3,4,2021,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2022,,7/28/2024,DCY3,4,2022,,POPTRE,,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2023,,7/28/2024,DCY3,4,2023,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2024,,7/28/2024,DCY3,4,2024,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2025,,7/28/2024,DCY3,4,2025,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2026,,7/28/2024,DCY3,4,2026,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2027,,7/28/2024,DCY3,4,2027,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2028,,7/28/2024,DCY3,4,2028,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2029,,7/28/2024,DCY3,4,2029,,POPTRE,,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2031,,7/28/2024,DCY3,4,2031,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2039,,7/28/2024,DCY3,4,2039,,POPTRE,,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2791,,7/28/2024,DCY3,4,2791,,POPTRE,,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2792,,7/28/2024,DCY3,4,2792,,POPTRE ,,4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2793,,7/28/2024,DCY3,4,2793,,POPTRE ,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2794,,7/28/2024,DCY3,4,2794,,POPTRE ,,28,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2795,,7/28/2024,DCY3,4,2795,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2796,,7/28/2024,DCY3,4,2796,,POPTRE ,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2797,,7/28/2024,DCY3,4,2797,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2798,,7/28/2024,DCY3,4,2798,,POPTRE,,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2799,,7/28/2024,DCY3,4,2799,,POPTRE,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY34_2800,,7/28/2024,DCY3,4,2800,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_655,6/19/2018,7/28/2024,DCY3,6,655,,POPTRE,2.5,4.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_656,6/19/2018,7/28/2024,DCY3,6,656,,POPTRE,3.4,5.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2759,,7/28/2024,DCY3,6,2759,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2760,,7/28/2024,DCY3,6,2760,,POPTRE,,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2761,,7/28/2024,DCY3,6,2761,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2762,,7/28/2024,DCY3,6,2762,,POPTRE,,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2763,,7/28/2024,DCY3,6,2763,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2764,,7/28/2024,DCY3,6,2764,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2765,,7/28/2024,DCY3,6,2765,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2766,,7/28/2024,DCY3,6,2766,,POPTRE,,4.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2767,,7/28/2024,DCY3,6,2767,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2768,,7/28/2024,DCY3,6,2768,,POPTRE,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2769,,7/28/2024,DCY3,6,2769,,POPTRE,,4.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2770,,7/28/2024,DCY3,6,2770,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2771,,7/28/2024,DCY3,6,2771,,POPTRE,,5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2772,,7/28/2024,DCY3,6,2772,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2773,,7/28/2024,DCY3,6,2773,,POPTRE,,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2774,,7/28/2024,DCY3,6,2774,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2775,,7/28/2024,DCY3,6,2775,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2776,,7/28/2024,DCY3,6,2776,,POPTRE,,4.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2777,,7/28/2024,DCY3,6,2777,,POPTRE,,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2778,,7/28/2024,DCY3,6,2778,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2779,,7/28/2024,DCY3,6,2779,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2780,,7/28/2024,DCY3,6,2780,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2781,,7/28/2024,DCY3,6,2781,,BETNEO,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2782,,7/28/2024,DCY3,6,2782,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2783,,7/28/2024,DCY3,6,2783,,POPTRE,,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2784,,7/28/2024,DCY3,6,2784,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2785,,7/28/2024,DCY3,6,2785,,POPTRE,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2786,,7/28/2024,DCY3,6,2786,,POPTRE ,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2787,,7/28/2024,DCY3,6,2787,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2788,,7/28/2024,DCY3,6,2788,,POPTRE ,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2789,,7/28/2024,DCY3,6,2789,,POPTRE ,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY36_2790,,7/28/2024,DCY3,6,2790,,POPTRE ,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2750,,7/28/2024,DCY3,7,2750,,POPTRE,,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2751,,7/28/2024,DCY3,7,2751,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2752,,7/28/2024,DCY3,7,2752,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2753,,7/28/2024,DCY3,7,2753,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2754,,7/28/2024,DCY3,7,2754,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2755,,7/28/2024,DCY3,7,2755,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2756,,7/28/2024,DCY3,7,2756,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2757,,7/28/2024,DCY3,7,2757,,BETNEO,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY37_2758,,7/28/2024,DCY3,7,2758,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_153,6/19/2018,7/27/2024,DCY3,8,153,,POPTRE,5,7.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_362,6/19/2018,7/27/2024,DCY3,8,362,,POPTRE,3.1,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_657,6/19/2018,7/27/2024,DCY3,8,657,,POPTRE,3.5,5.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_2744,,7/27/2024,DCY3,8,2744,,POPTRE,,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_2745,,7/27/2024,DCY3,8,2745,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_2746,,7/27/2024,DCY3,8,2746,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_2747,,7/27/2024,DCY3,8,2747,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_2748,,7/27/2024,DCY3,8,2748,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY38_2749,,7/27/2024,DCY3,8,2749,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_154,6/19/2018,7/27/2024,DCY3,9,154,,POPTRE,3.8,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_155,6/19/2018,7/27/2024,DCY3,9,155,,POPTRE,3.7,5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_156,6/19/2018,7/27/2024,DCY3,9,156,,POPTRE,3.8,5.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_157,6/19/2018,7/27/2024,DCY3,9,157,,POPTRE,3.6,4.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_158,6/19/2018,7/27/2024,DCY3,9,158,,POPTRE,3.8,5.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_159,6/19/2018,7/27/2024,DCY3,9,159,,POPTRE,3.8,5.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_160,6/19/2018,7/27/2024,DCY3,9,160,,POPTRE,7,9.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_161,6/19/2018,7/27/2024,DCY3,9,161,,POPTRE,5.1,8.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_162,6/19/2018,7/27/2024,DCY3,9,162,,POPTRE,4.5,6.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_163,6/19/2018,7/27/2024,DCY3,9,163,,POPTRE,3.9,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_363,6/19/2018,7/27/2024,DCY3,9,363,,POPTRE,2.7,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_364,6/19/2018,7/27/2024,DCY3,9,364,,POPTRE,2.6,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_365,6/19/2018,7/27/2024,DCY3,9,365,,POPTRE,3.2,5.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_366,6/19/2018,7/27/2024,DCY3,9,366,,POPTRE,2.6,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_367,6/19/2018,7/27/2024,DCY3,9,367,,POPTRE,3.3,4.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_368,6/19/2018,7/27/2024,DCY3,9,368,,POPTRE,3.2,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_369,6/19/2018,7/27/2024,DCY3,9,369,,POPTRE,2.5,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_370,6/19/2018,7/27/2024,DCY3,9,370,,POPTRE,2.8,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_658,6/19/2018,7/27/2024,DCY3,9,658,,POPTRE,2.8,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_659,6/19/2018,7/27/2024,DCY3,9,659,,POPTRE,2.9,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_660,6/19/2018,7/27/2024,DCY3,9,660,,POPTRE,2.6,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_661,6/19/2018,7/27/2024,DCY3,9,661,,POPTRE,3,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_662,6/19/2018,7/27/2024,DCY3,9,662,,POPTRE,2.9,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_663,6/19/2018,7/27/2024,DCY3,9,663,,POPTRE,2.8,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_664,6/19/2018,7/27/2024,DCY3,9,664,,POPTRE,3.1,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_665,6/19/2018,7/27/2024,DCY3,9,665,,POPTRE,4.1,5.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_666,6/19/2018,7/27/2024,DCY3,9,666,,POPTRE,2.8,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_667,6/19/2018,7/27/2024,DCY3,9,667,,POPTRE,2.8,4.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2732,,7/27/2024,DCY3,9,2732,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2733,,7/27/2024,DCY3,9,2733,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2734,,7/27/2024,DCY3,9,2734,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2735,,7/27/2024,DCY3,9,2735,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2736,,7/27/2024,DCY3,9,2736,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2737,,7/27/2024,DCY3,9,2737,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2738,,7/27/2024,DCY3,9,2738,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2739,,7/27/2024,DCY3,9,2739,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2740,,7/27/2024,DCY3,9,2740,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2741,,7/27/2024,DCY3,9,2741,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2742,,7/27/2024,DCY3,9,2742,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY39_2743,,7/27/2024,DCY3,9,2743,,POPBAL,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY311_164,6/19/2018,7/27/2024,DCY3,11,164,,POPBAL,3.7,5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY311_2730,,7/27/2024,DCY3,11,2730,,POPTRE ,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY311_2731,,7/27/2024,DCY3,11,2731,,POPTRE ,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_371,6/19/2018,7/27/2024,DCY3,12,371,,POPBAL,3,4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2718,,7/27/2024,DCY3,12,2718,,POPBAL,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2719,,7/27/2024,DCY3,12,2719,,POPBAL,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2720,,7/27/2024,DCY3,12,2720,,POPBAL,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2721,,7/27/2024,DCY3,12,2721,,POPBAL,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2722,,7/27/2024,DCY3,12,2722,,POPBAL,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2723,,7/27/2024,DCY3,12,2723,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2724,,7/27/2024,DCY3,12,2724,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2725,,7/27/2024,DCY3,12,2725,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2726,,7/27/2024,DCY3,12,2726,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2727,,7/27/2024,DCY3,12,2727,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2728,,7/27/2024,DCY3,12,2728,,POPTRE,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY312_2729,,7/27/2024,DCY3,12,2729,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY313_2711,,7/27/2024,DCY3,13,2711,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY313_2712,,7/27/2024,DCY3,13,2712,,POPTRE,,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY313_2713,,7/27/2024,DCY3,13,2713,,POPTRE,,4.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY313_2714,,7/27/2024,DCY3,13,2714,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY313_2715,,7/27/2024,DCY3,13,2715,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY313_2716,,7/27/2024,DCY3,13,2716,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY313_2717,,7/27/2024,DCY3,13,2717,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY314_2702,,7/27/2024,DCY3,14,2702,,POPTRE,,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY314_2703,,7/27/2024,DCY3,14,2703,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY314_2704,,7/27/2024,DCY3,14,2704,,BETNEO,,4.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY314_2705,,7/27/2024,DCY3,14,2705,,POPTRE,,4.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY314_2706,,7/27/2024,DCY3,14,2706,,BETNEO,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY314_2707,,7/27/2024,DCY3,14,2707,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
